,osmid,y,x,highway,street_count,row,column,land_price,pop,private_cs,I1_max,upper_bound
0,445970097,21.0262688,105.8231844,,3,None,None,93.67975,55.453,0.0,22,0.0023484264208647014
1,309595498,21.0276475,105.8248143,,3,None,None,93.67975,104.673,0.0,20,0.0021349331098770015
2,2053894358,21.0251753,105.8218932,,3,None,None,93.67975,81.429,0.0,10,0.0010674665549385007
3,317968702,21.0281154,105.833445,,3,None,None,93.67975,92.242,0.0,37,0.003949626253272452
4,1497544849,21.0278309,105.8341732,,4,None,None,179.107,100.061,0.0,41,0.0022891344280234717
5,1314209677,21.0288185,105.8348712,,3,None,None,93.67975,194.318,0.0,42,0.0044833595307417025
6,1314209683,21.0292001,105.8351408,,4,None,None,179.107,241.301,0.0,40,0.0022333018809985094
7,5485733665,21.0291338,105.8343517,,3,None,None,93.67975,194.318,0.0,39,0.004163119564260152
8,5485733678,21.0280189,105.8336896,,3,None,None,93.67975,92.242,0.0,37,0.003949626253272452
9,1314203102,21.0234017,105.8198723,,4,None,None,179.107,143.423,0.0,13,0.0007258231113245156
10,1314203096,21.0237364,105.8202039,,3,None,None,93.67975,155.493,0.0,12,0.0012809598659262007
11,4802622931,21.0318687,105.8287378,,1,None,None,62.94025,83.24,0.0,17,0.00270097433677178
12,4802622932,21.0315576,105.8298109,,3,None,None,93.67975,415.499,0.0,18,0.0019214397988893011
13,4802622936,21.031505,105.8289611,,3,None,None,93.67975,184.303,0.0,17,0.0018146931433954511
14,4802622938,21.0318176,105.8289321,,3,None,None,93.67975,83.24,0.0,17,0.0018146931433954511
15,4802622940,21.0317249,105.829258,,3,None,None,93.67975,72.693,0.0,17,0.0018146931433954511
16,4802622941,21.0311595,105.8284214,,1,None,None,62.94025,184.303,0.0,19,0.0030187360234508126
17,317968719,21.0284272,105.8326573,,3,None,None,93.67975,178.308,0.0,36,0.0038428795977786022
18,2290010720,21.0285731,105.8260244,traffic_signals,3,None,None,93.67975,135.254,0.0,26,0.0027754130428401017
19,1314209715,21.0286941,105.8318088,,4,None,None,179.107,129.449,0.0,50,0.0027916273512481366
20,98032470,21.0287574,105.8318238,,4,None,None,179.107,129.449,0.0,49,0.002735794804223174
21,2105175602,21.0290504,105.8299453,,2,None,None,71.37675,192.743,0.0,44,0.006164472324671549
22,322505288,21.029207,105.8319699,,3,None,None,93.67975,141.421,0.0,44,0.004696852841729403
23,309595522,21.0294135,105.827209,,3,None,None,93.67975,44.314,0.0,29,0.0030956530093216514
24,6666479030,21.0294365,105.8273932,,3,None,None,93.67975,44.314,0.0,29,0.0030956530093216514
25,5701309370,21.029859,105.8315881,,1,None,None,62.94025,417.567,0.0,38,0.006037472046901625
26,6688490814,21.0288101,105.8275002,,2,None,None,71.37675,413.466,0.0,29,0.004062947668533521
27,6689560831,21.0291222,105.8299576,,3,None,None,93.67975,192.743,0.0,43,0.004590106186235552
28,8598733283,21.0293992,105.8274018,,2,None,None,71.37675,44.314,0.0,29,0.004062947668533521
29,1497544764,21.0208954,105.830986,,4,None,None,166.635,145.779,0.0,46,0.0027605244996549345
30,1497544774,21.0214207,105.8313166,,3,None,None,88.317,145.779,0.0,44,0.004982053285324457
31,5406185437,21.0216565,105.8329958,,3,None,None,88.317,290.68,0.0,33,0.0037365399639933427
32,9980229913,21.0208665,105.8310544,,3,None,None,88.317,145.779,0.0,44,0.004982053285324457
33,1497544749,21.0192399,105.8302912,,3,None,None,88.317,417.73,0.0,48,0.005434967220353953
34,5706896622,21.0202038,105.8306589,,3,None,None,88.317,219.844,0.0,50,0.005661424187868701
35,5706891499,21.0201732,105.8307261,,3,None,None,88.317,219.844,0.0,47,0.005321738736596578
36,1497544796,21.0234448,105.8321545,,4,None,None,166.635,192.595,0.0,26,0.0015602964563267022
37,322505294,21.0252794,105.8330833,,4,None,None,166.635,161.153,0.0,37,0.00222042188015723
38,1314209704,21.0253066,105.8330075,,4,None,None,166.635,161.153,0.0,37,0.00222042188015723
39,322505295,21.0258355,105.8315616,,1,None,None,59.651,398.077,0.0,45,0.007543880236710198
40,7301485388,21.0234152,105.8322243,,3,None,None,88.317,192.595,0.0,26,0.0029439405776917247
41,1497544831,21.0250219,105.8337883,,1,None,None,59.651,432.851,0.0,42,0.0070409548875961835
42,317968817,21.019088,105.8371473,,3,None,None,109.265,223.198,0.0,22,0.0020134535304077244
43,309666164,21.0189506,105.8395173,,3,None,None,109.265,446.408,0.0,19,0.0017388916853521255
44,440059875,21.0174645,105.8414099,,3,None,None,109.265,406.194,0.0,19,0.0017388916853521255
45,6573926403,21.0190623,105.8375088,,3,None,None,109.265,455.505,0.0,22,0.0020134535304077244
46,10964875589,21.0188454,105.8412242,traffic_signals,2,None,None,82.748,143.477,0.0,17,0.0020544303185575483
47,11481858145,21.0188823,105.840549,,2,None,None,82.748,323.275,0.0,18,0.0021752791608256393
48,102992082,21.0176273,105.8414115,,3,None,None,109.265,176.485,0.0,20,0.0018304123003706585
49,102994902,21.0182234,105.8414031,,3,None,None,109.265,176.485,0.0,19,0.0017388916853521255
50,317809942,21.0193508,105.8413984,,3,None,None,109.265,161.492,0.0,17,0.0015558504553150599
51,102995088,21.0206551,105.8414183,,3,None,None,109.265,329.274,0.0,18,0.0016473710703335926
52,81806990,21.0188449,105.8413912,,4,None,None,214.245,143.477,0.0,16,0.0007468085602931224
53,81807148,21.0199175,105.8414055,,3,None,None,109.265,161.492,0.0,16,0.001464329840296527
54,5686449764,20.9992445,105.8354992,,3,None,None,89.1315,74.69,0.0,19,0.0021316818408755604
55,5686449774,20.9993929,105.8343962,,3,None,None,89.1315,223.936,0.0,18,0.0020194880597768465
56,5686449765,20.999963,105.8352116,,1,None,None,59.998333,74.69,0.0,20,0.0033334259470175613
57,7119384389,20.9992216,105.8352616,,3,None,None,89.1315,74.69,0.0,18,0.0020194880597768465
58,4599745018,21.0008036,105.829059,,4,None,None,169.607833,6.707,0.0,13,0.000766474034250529
59,6688471376,20.999988,105.8319564,,3,None,None,89.1315,10.535,0.0,19,0.0021316818408755604
60,7920618647,21.000714,105.8293059,,3,None,None,89.1315,5.971,0.0,13,0.0014585191542832781
61,7920618648,21.00106,105.8291663,,4,None,None,169.607833,15.624,0.0,13,0.000766474034250529
62,7985603148,21.0012111,105.8270346,,3,None,None,89.1315,181.338,0.0,16,0.001795100497579419
63,5686426699,21.0014287,105.826217,,3,None,None,89.1315,241.14,0.0,16,0.001795100497579419
64,5686426690,21.0019292,105.8295337,,3,None,None,89.1315,344.871,0.0,18,0.0020194880597768465
65,4025085951,21.0033236,105.8243928,,3,None,None,89.1315,432.579,0.0,28,0.0031414258707639837
66,1758644520,21.0041199,105.8255086,,3,None,None,89.1315,199.242,0.0,32,0.003590200995158838
67,5683792697,21.0045071,105.8274316,,3,None,None,89.1315,424.913,0.0,32,0.003590200995158838
68,7144483015,21.0023062,105.823974,,3,None,None,89.1315,228.574,0.0,29,0.0032536196518626968
69,7920618640,21.0016881,105.8262785,,3,None,None,89.1315,441.58,0.0,16,0.001795100497579419
70,7985603147,21.0014607,105.8271192,,3,None,None,89.1315,181.338,0.0,16,0.001795100497579419
71,8277275839,21.0039239,105.8253808,,1,None,None,59.998333,199.242,0.0,30,0.005000138920526341
72,10130533955,21.0009003,105.8287886,,3,None,None,89.1315,333.228,0.0,16,0.001795100497579419
73,104783042,21.0061472,105.8352445,,3,None,None,90.068,227.858,0.0,47,0.005218279522138828
74,324286196,21.0072345,105.8348649,,3,None,None,90.068,252.107,0.0,58,0.006439578984767064
75,1905157910,21.0078461,105.8356008,,3,None,None,90.068,171.937,0.0,63,0.006994715104143536
76,6684804424,21.0082579,105.83372,,3,None,None,90.068,137.67,0.0,71,0.00788293289514589
77,104783045,21.0083505,105.8338348,,3,None,None,90.068,119.354,0.0,72,0.007993960119021183
78,1497969550,21.0083741,105.83625,,3,None,None,90.068,92.556,0.0,56,0.006217524537016478
79,1497970357,21.0086164,105.8341507,,3,None,None,90.068,119.354,0.0,75,0.008327041790647067
80,5710482854,21.0089868,105.8346042,,3,None,None,90.068,81.843,0.0,73,0.008104987342896478
81,5710482886,21.0091608,105.8348066,,3,None,None,90.068,81.843,0.0,70,0.0077719056712705955
82,98025729,21.009484,105.837589,,4,None,None,172.96,29.087,0.0,59,0.0034111933395004623
83,1497969556,21.009495,105.8352194,,3,None,None,90.068,100.501,0.0,63,0.006994715104143536
84,6684722073,21.0096526,105.835409,,3,None,None,90.068,100.501,0.0,61,0.006772660656392948
85,98025738,21.0100165,105.835844,,3,None,None,90.068,141.332,0.0,60,0.006661633432517653
86,1497961292,21.0106055,105.8365444,,3,None,None,90.068,141.332,0.0,58,0.006439578984767064
87,10130533948,21.0078188,105.8331924,,3,None,None,90.068,93.01,0.0,54,0.005995470089265888
88,10685723750,21.007879,105.8333343,,3,None,None,90.068,137.67,0.0,56,0.006217524537016478
89,1905157877,21.005915,105.8327861,,4,None,None,172.96,407.396,0.0,41,0.0023704902867715074
90,6684983516,21.0070575,105.8323625,,3,None,None,90.068,62.49,0.0,51,0.005662388417640006
91,283140539,21.0169709,105.8066648,,3,None,None,104.974625,98.738,0.0,45,0.004286750250358122
92,5716670118,21.0169883,105.8065127,,3,None,None,104.974625,98.738,0.0,44,0.004191489133683497
93,5716670117,21.0172304,105.806779,,3,None,None,104.974625,131.908,0.0,47,0.004477272483707372
94,5716670621,21.0172689,105.8066163,,3,None,None,104.974625,98.738,0.0,43,0.004096228017008872
95,98035472,21.0198315,105.8083104,,5,None,None,203.140375,27.199,0.0,46,0.002264443983624624
96,445971215,21.0207171,105.8088205,,3,None,None,104.974625,29.631,0.0,40,0.0038104446669849977
97,5718916291,21.0195374,105.8081469,,3,None,None,104.974625,27.199,0.0,50,0.004763055833731247
98,5718916292,21.0196015,105.8087031,,3,None,None,104.974625,40.188,0.0,54,0.005144100300429747
99,5718916293,21.020156,105.8084976,,3,None,None,104.974625,29.631,0.0,44,0.004191489133683497
100,5718916294,21.0201974,105.8085195,,3,None,None,104.974625,29.631,0.0,43,0.004096228017008872
101,5718916301,21.0192799,105.8079972,,3,None,None,104.974625,27.199,0.0,54,0.005144100300429747
102,444874859,21.0163706,105.81468,,3,None,None,104.974625,15.128,0.0,57,0.005429883650453621
103,1613087620,21.016443,105.8149631,,4,None,None,203.140375,15.128,0.0,57,0.0028059414579696424
104,1613087622,21.016528,105.81478,,4,None,None,203.140375,15.128,0.0,56,0.0027567144148473686
105,444875130,21.0165795,105.8150487,,4,None,None,203.140375,32.96,0.0,57,0.0028059414579696424
106,1613087628,21.0166633,105.8148671,,4,None,None,203.140375,15.128,0.0,55,0.002707487371725094
107,1495022225,21.0168468,105.8144784,,3,None,None,104.974625,17.612,0.0,57,0.005429883650453621
108,634709500,21.016916,105.8142693,,3,None,None,104.974625,17.612,0.0,57,0.005429883650453621
109,5716616005,21.0161979,105.8155077,,3,None,None,104.974625,32.96,0.0,62,0.005906189233826746
110,6650810650,21.0162793,105.8148522,,3,None,None,104.974625,15.128,0.0,58,0.0055251447671282455
111,98042270,21.0226339,105.8099209,,3,None,None,104.974625,4.091,0.0,27,0.0025720501502148733
112,283140736,21.0186317,105.8107175,,3,None,None,104.974625,142.442,0.0,63,0.006001450350501371
113,283140585,21.0165211,105.8108098,,3,None,None,104.974625,445.105,0.0,74,0.007049322633922245
114,283141151,21.0161906,105.8113377,,3,None,None,104.974625,227.555,0.0,68,0.006477755933874496
115,283141251,21.0170772,105.8115215,,4,None,None,203.140375,114.238,0.0,72,0.003544347104803759
116,445971601,21.0177554,105.8115591,,3,None,None,104.974625,432.688,0.0,68,0.006477755933874496
117,283141150,21.0166695,105.8116483,,3,None,None,104.974625,114.238,0.0,67,0.006382494817199871
118,98035469,21.0180869,105.8117585,,4,None,None,203.140375,50.174,0.0,66,0.0032489848460701127
119,283141250,21.0176112,105.8118291,,4,None,None,203.140375,50.174,0.0,69,0.0033966659754369358
120,283141149,21.0174511,105.8121066,,3,None,None,104.974625,61.275,0.0,70,0.006668278167223745
121,1730089641,21.0196086,105.8110631,,4,None,None,203.140375,433.296,0.0,54,0.00265826032860282
122,1730111756,21.0187066,105.8105688,,3,None,None,104.974625,142.442,0.0,62,0.005906189233826746
123,1905105369,21.0161553,105.8119473,,3,None,None,104.974625,147.124,0.0,62,0.005906189233826746
124,1905105370,21.016403,105.8121068,,3,None,None,104.974625,147.124,0.0,62,0.005906189233826746
125,1905105371,21.0164115,105.8114815,,4,None,None,203.140375,227.555,0.0,66,0.0032489848460701127
126,1905105374,21.01675,105.8123302,,3,None,None,104.974625,61.275,0.0,63,0.006001450350501371
127,1905105376,21.0169169,105.8117961,,4,None,None,203.140375,61.275,0.0,69,0.0033966659754369358
128,1905105377,21.0170233,105.8118597,,4,None,None,203.140375,61.275,0.0,67,0.0032982118891923874
129,1905105378,21.01718,105.8115808,,3,None,None,104.974625,114.238,0.0,71,0.00676353928389837
130,1905105380,21.0172195,105.811261,,3,None,None,104.974625,114.238,0.0,72,0.006858800400572995
131,1905132982,21.0168668,105.8121275,,4,None,None,203.140375,61.275,0.0,64,0.003150530759825564
132,1905132987,21.0172883,105.8124091,,4,None,None,203.140375,61.275,0.0,62,0.003052076673581015
133,1905132989,21.0174464,105.8125055,,3,None,None,104.974625,183.675,0.0,62,0.005906189233826746
134,6650876736,21.0181599,105.8117193,,3,None,None,104.974625,50.174,0.0,65,0.006191972583850621
135,6650892348,21.0179506,105.811675,,3,None,None,104.974625,50.174,0.0,67,0.006382494817199871
136,6650876737,21.0174399,105.8130972,,3,None,None,104.974625,183.675,0.0,58,0.0055251447671282455
137,6650876738,21.0176638,105.8126358,,3,None,None,104.974625,118.336,0.0,60,0.005715667000477496
138,6650876740,21.0173423,105.813385,,3,None,None,104.974625,106.539,0.0,58,0.0055251447671282455
139,12816414547,21.0196359,105.8085589,,3,None,None,104.974625,40.188,0.0,53,0.005048839183755122
140,12816414542,21.0196902,105.8086422,,3,None,None,104.974625,40.188,0.0,52,0.004953578067080497
141,10171614265,21.018017,105.8119038,,3,None,None,104.974625,50.174,0.0,69,0.00657301705054912
142,13001062684,21.0167629,105.8120626,,3,None,None,104.974625,61.275,0.0,65,0.006191972583850621
143,1904335857,21.0149024,105.8090202,,1,None,None,70.184125,438.073,0.0,61,0.00869142416465262
144,1312645242,21.0157223,105.8089892,,3,None,None,104.974625,266.939,0.0,67,0.006382494817199871
145,6651770209,21.0127721,105.8081266,,3,None,None,104.974625,33.408,0.0,29,0.0027625723835641228
146,6651770210,21.0128887,105.8082128,,3,None,None,104.974625,33.408,0.0,31,0.002953094616913373
147,5716670628,21.0152529,105.8053545,,3,None,None,104.974625,38.882,0.0,24,0.0022862668001909984
148,733429120,21.0153596,105.8050339,,4,None,None,203.140375,38.882,0.0,24,0.0011814490349345865
149,98041851,21.0154716,105.8051475,,4,None,None,203.140375,38.882,0.0,24,0.0011814490349345865
150,2084132002,21.0157267,105.8053895,,3,None,None,104.974625,38.882,0.0,26,0.0024767890335402483
151,5716649671,21.0158351,105.8054952,,3,None,None,104.974625,131.043,0.0,28,0.0026673112668894987
152,5709996125,21.0095154,105.8130802,,3,None,None,104.974625,77.724,0.0,30,0.002857833500238748
153,5709996124,21.0096202,105.8131552,,3,None,None,104.974625,77.724,0.0,32,0.003048355733587998
154,444875374,21.0108542,105.8109049,,4,None,None,203.140375,61.821,0.0,25,0.0012306760780568609
155,444874857,21.0109719,105.8109915,,4,None,None,203.140375,61.821,0.0,27,0.00132913016430141
156,444875109,21.01074,105.8110704,,4,None,None,203.140375,68.39,0.0,26,0.0012799031211791353
157,448838032,21.0108582,105.8111578,,4,None,None,203.140375,61.821,0.0,27,0.00132913016430141
158,2175126939,21.0113462,105.8112917,,3,None,None,104.974625,61.821,0.0,31,0.002953094616913373
159,2175126932,21.0112484,105.8114271,,3,None,None,104.974625,61.821,0.0,32,0.003048355733587998
160,320503734,21.0131278,105.8126081,,3,None,None,104.974625,143.792,0.0,69,0.00657301705054912
161,446009106,21.0130607,105.8127094,,3,None,None,104.974625,143.792,0.0,70,0.006668278167223745
162,6648227222,21.0125151,105.812203,,3,None,None,104.974625,328.31,0.0,48,0.004572533600381997
163,6648227223,21.0124562,105.8123199,,3,None,None,104.974625,179.746,0.0,49,0.004667794717056622
164,6648227224,21.0122771,105.8121063,,3,None,None,104.974625,179.746,0.0,45,0.004286750250358122
165,5828999542,21.0137849,105.8131859,,3,None,None,104.974625,80.898,0.0,72,0.006858800400572995
166,5828999543,21.0138575,105.8130615,,3,None,None,104.974625,80.898,0.0,72,0.006858800400572995
167,1613087588,21.0151535,105.8092376,,3,None,None,104.974625,119.821,0.0,65,0.006191972583850621
168,283141507,21.0155057,105.8094024,,3,None,None,104.974625,119.821,0.0,69,0.00657301705054912
169,1905105367,21.0159316,105.8118039,,3,None,None,104.974625,147.124,0.0,62,0.005906189233826746
170,5707407594,21.0090666,105.8138233,,3,None,None,104.974625,35.777,0.0,32,0.003048355733587998
171,5707407583,21.0087548,105.8142818,,3,None,None,104.974625,23.466,0.0,32,0.003048355733587998
172,4025115175,21.0088638,105.8143743,,4,None,None,203.140375,23.466,0.0,33,0.0016244924230350564
173,420456642,21.009105,105.8137588,,3,None,None,104.974625,35.777,0.0,32,0.003048355733587998
174,2176926218,21.0139023,105.8187277,,4,None,None,203.140375,70.285,0.0,39,0.001919854681768703
175,106111360,21.0146258,105.8177309,,3,None,None,104.974625,206.05,0.0,44,0.004191489133683497
176,446009107,21.014722,105.8138094,,3,None,None,104.974625,13.062,0.0,67,0.006382494817199871
177,98034543,21.0148285,105.8136905,,3,None,None,104.974625,13.062,0.0,67,0.006382494817199871
178,1495025257,21.0152713,105.8141546,,3,None,None,104.974625,95.664,0.0,64,0.006096711467175996
179,1884774052,21.0160122,105.8157537,,3,None,None,104.974625,32.96,0.0,63,0.006001450350501371
180,5710565212,21.0153286,105.8140229,,3,None,None,104.974625,95.664,0.0,62,0.005906189233826746
181,5716403816,21.0155276,105.8164639,,3,None,None,104.974625,180.859,0.0,50,0.004763055833731247
182,5828713076,21.0161086,105.8160131,,1,None,None,70.184125,145.043,0.0,61,0.00869142416465262
183,6644831055,21.0160229,105.8161381,,3,None,None,104.974625,145.043,0.0,59,0.005620405883802871
184,6644831056,21.0158351,105.816025,,3,None,None,104.974625,145.043,0.0,59,0.005620405883802871
185,6648096525,21.0155154,105.8142405,,3,None,None,104.974625,133.523,0.0,62,0.005906189233826746
186,283138280,21.012083,105.817155,,4,None,None,203.140375,57.82,0.0,51,0.0025105791992359964
187,6662241095,21.0131584,105.8180511,,3,None,None,104.974625,192.814,0.0,42,0.004000966900334247
188,309816683,21.0199171,105.8081414,,4,None,None,186.1624,27.199,0.0,43,0.002309811218591939
189,283141482,21.0203603,105.8072926,,3,None,None,97.477,174.351,0.0,31,0.0031802373893328683
190,5485653882,21.0233154,105.8067962,,3,None,None,97.477,383.977,0.0,27,0.0027698841778060466
191,324286216,21.0234112,105.8062166,,3,None,None,97.477,158.035,0.0,26,0.002667295874924341
192,5718916274,21.0202794,105.8083528,,3,None,None,97.477,29.631,0.0,40,0.004103532115268217
193,5718916302,21.0193691,105.8078179,,3,None,None,97.477,27.199,0.0,51,0.005232003446966976
194,420457653,21.0294,105.802296,,3,None,None,97.477,48.863,0.0,12,0.001231059634580465
195,2303337172,21.0297974,105.8017885,,4,None,None,186.1624,48.863,0.0,12,0.0006445984796070528
196,2195295122,21.0300109,105.8015154,,4,None,None,186.1624,15.928,0.0,11,0.0005908819396397984
197,6587550955,21.0162922,105.8040789,,3,None,None,97.477,72.499,0.0,20,0.0020517660576341084
198,6587550954,21.0163781,105.8041934,,3,None,None,97.477,211.534,0.0,20,0.0020517660576341084
199,442990707,21.0177194,105.8031972,,3,None,None,97.477,129.672,0.0,26,0.002667295874924341
200,283141487,21.0185426,105.8038896,,2,None,None,74.2892,431.025,0.0,36,0.004845926460373783
201,4541071715,21.0192473,105.8022092,,3,None,None,97.477,47.091,0.0,20,0.0020517660576341084
202,4541071716,21.0193091,105.8023428,,3,None,None,97.477,47.091,0.0,21,0.0021543543605158136
203,5718946088,21.0202404,105.8016736,,4,None,None,186.1624,142.077,0.0,15,0.000805748099508816
204,5718946084,21.0203137,105.8018031,,3,None,None,97.477,142.077,0.0,15,0.0015388245432255813
205,420456598,21.0203349,105.8016199,,4,None,None,186.1624,24.864,0.0,15,0.000805748099508816
206,5718946085,21.020406,105.8017515,,3,None,None,97.477,142.077,0.0,15,0.0015388245432255813
207,5485630144,21.023295,105.8027521,,3,None,None,97.477,260.287,0.0,18,0.0018465894518706976
208,283141646,21.0234259,105.8036281,,4,None,None,186.1624,271.619,0.0,17,0.0009131811794433249
209,283141649,21.0235924,105.8054028,,3,None,None,97.477,359.275,0.0,20,0.0020517660576341084
210,309816682,21.0227257,105.8097448,,4,None,None,186.1624,4.091,0.0,27,0.001450346579115869
